id,tweet,sent_score
1.21481280903857E+018,hi fathima were really sorry about the inconvenience that youre facing to please let us know URL,-1
1.21480864602832E+018,hi namila connection number location details contact number dm,0
1.21480825409573E+018,connection number URL,0
1.21479250820043E+018,dedicate,0
1.21475973463872E+018,hi URL,0
1.21474122429436E+018,hi please note that we do not disclose any of the customer information to vendors,0
1.21460309502137E+018,hi connection nic dm,0
1.21454277778413E+018,hi rajitha kindly note that the game will not be telecasted via mytv,1
1.2145393926453E+018,hi michael apologies the match will not be telecasting on the mytv,0
1.21452384884822E+018,hi we apologize for the delay our will rectify the same and do the needful asap,0
1.21449994615146E+018,hi ijaz kindly note that the currently user can stream viu free without any data charge up to on URL,1
1.21447275602219E+018,the page and register for the service with a password.step when you are within range of a URL,0
1.21447275385787E+018,hi amalsha hope you are referring to dialog home broadband quota share service login step URL,0
1.21446222870917E+018,further clarification please do share your connection details via dm,0
1.21446222755572E+018,hi in an event where you have activated multiple data packages at once you will be getting these URL,0
1.21438080854441E+018,hi dialog URL,0
1.21417753778341E+018,we apologise for the inconveniences caused kindly note that we understand your situation and URL,1
1.2141761414325E+018,hi irosha mobile broadband home broadband,0
1.21417537163935E+018,hi apologies for any inconvenience caused thank you for the details furthermore kindly note URL,1
1.21416804182882E+018,hi there please dm us an alternative contact no for us to check and have you assisted on the same,0
1.21416459830112E+018,hi lasanka coverage issue speed test screenshot URL,0
1.21413646186963E+018,kindly share your connection number location details and a contact number of yours via dm to URL,1
1.21400071129549E+018,hi krishmal package change rs cash deposit URL,0
1.21399886055891E+018,hi krishmal check connection number nic number,0
1.21389570112774E+018,hi saiyaff thank you for the feedback shared however kindly note that bonus data will be given first URL,1
1.2138910814877E+018,you are most welcome EMO_POS,1
1.21388764277498E+018,hi sandun anytime data night time data and bonus data is allocated for URL,0
1.21386573813145E+018,hi shabina kindly dm your connection number and the nic number to check and assist you on the same,1
1.21380828204281E+018,issued bank,0
1.21380828115785E+018,hi ayaz note that the complaint is currently closed appreciate if you could dm us below details in URL,-1
1.21379484087974E+018,you can use this until your days finish from the activated day please refer the below link to URL,0
1.2137629240257E+018,hi sohan sri lanka vs india match mytv,0
1.21375244035446E+018,hi connection number location details device details,0
1.21356431965865E+018,please note that we have replied to you via dm,0
1.21354452339936E+018,note that we have lodged a complaint on the no our team will assist you on the same shortly,-1
1.21353264036989E+018,hi appreciate if you could dm us the relevant connection so that we can check on the same,1
1.21352628161632E+018,,0
1.21352195293516E+018,hi zaman please do let us know whether you are facing the same with mobile or home broadband,0
1.21351893555693E+018,check connection number dm,0
1.21351449753468E+018,hi complaint URL,-1
1.21350287791586E+018,hi,0
1.21350126556247E+018,hi nishan kindly share with us whether the issue you are experiencing is with regards URL,1
1.21349615569644E+018,hi appreciate if you could elaborate more on your concern for better assistance,1
1.21349528196841E+018,hi eranga appreciate if you could elaborate more for better assistance on the,1
1.21348586111709E+018,hi are you referring to mobile broadband or home broadband please,0
1.21347577124067E+018,you are most welcome EMO_POS,1
1.21347527124182E+018,hi awanthi note that you can stop the promotional messages by using the below method URL,0
1.21347334323774E+018,hi we appreciate your feedback,0
1.21346480381496E+018,hi no once you reach a certain level of tier points you will be tagged on to a loyalty category and URL,1
1.21343658958773E+018,hi kindly note that you will be tagged on to different loyalty category according to the tier points URL,1
1.21341561088294E+018,hi jeshreen apologies for any inconveniences caused appreciate if you could please dm us the below URL,0
1.2134000823825E+018,itll count under this package since anyways youre streaming youtube activating the youtube URL,0
1.21339888204399E+018,hi rasikalink,0
1.21339257710331E+018,hi saajid sorry for the inconvenience youre being experiencing appreciate if you could dm us URL,-1
1.21338620055328E+018,hi raveen sorry for the inconvenience caused.please dm us the connection and the URL,-1
1.21331874782346E+018,hi dishan please dm us the connection number to check and assist you,0
1.21327797020022E+018,youve been received only as bonus data appreciate if you could dm us the screenshot the sms URL,0
1.21320738611624E+018,our team is working on the same and will get back to you shortly kindly bear with us,1
1.21318149225334E+018,kindly note that you have received the allocated bonus data and it has been already consumed,1
1.21315614756326E+018,hi ravindu kindly note that your concern has been solved appreciate if you could check on this,1
1.2131557976157E+018,hi pasindu note that there are no such restrictions imposed data charges are free for unlimited URL,1
1.21315112188948E+018,refer the below link for package information URL,0
1.21315112084508E+018,the additional data amount is anytime night time bonus data you can reload URL,0
1.21314531198994E+018,hi this package allows dialog customers phone sim to enjoy unlimited youtube along with URL,1
1.21314471709081E+018,hi sadaham please do accept our apologies if any inconvenience caused regarding the same kindly do URL,1
1.21314110505266E+018,hi we have replied to your dm,0
1.21310890932355E+018,hi post data apps services URL,0
1.2131061280134E+018,hi thank you for the suggestion EMO_POS,0
1.213101643581E+018,hi we do apologize for any inconvenience caused hope you are referring to the URL,0
1.21309605079544E+018,hi gopikrishna appreciate if you could elaborate more on your concern in order to check and assist you on the same,1
1.21309158739328E+018,dialog video blasterunlimited youtube for only for days inclusive of URL,0
1.21307058971763E+018,hi james thank you for the suggestion we will pass this to the relevant,1
1.21304323805721E+018,youtube URL,0
1.21303064554024E+018,hi hope your problem is solved now if you need any further assistance regarding the same please do reach us again EMO_POS,0
1.21301649470093E+018,team URL,0
1.21301272496122E+018,hi thilina please dm us the connection number and your phone model to assist you on the same,0
1.21293795529318E+018,hi we are really sorry for the inconvenience which has caused to you regarding this we totally URL,-1
